imdb_id,tmbd_id,title,mpa,genre,runtime,release_date,producion_company,revenue,budget,vote_average,vote_count,popularity,director,director_gender
tt0080569,27958,Cruising,R,Crime,102,1980-02-15,CiP - Europaische Treuhand AG,19814523,11000000,6.6,486,24.608,William Friedkin,Male
tt0081259,24825,The Octagon,R,Adventure,104,1980-08-14,American Cinema Productions,18971000,4000000,5.088,114,12.782,Eric Karson,Male
tt0065421,10112,The Aristocats,G,Animation,78,1970-12-24,Walt Disney Productions,191000000,4000000,7.3,4776,44.444,Wolfgang Reitherman,Male
tt0080888,22288,Honeysuckle Rose,PG,Drama,119,1980-07-18,Warner Bros. Pictures,17815212,NA,5.818,22,5.047,Jerry Schatzberg,Male
tt0080861,12129,Herbie Goes Bananas,G,Fantasy,93,1980-06-25,Walt Disney Productions,18000000,NA,5.2,212,21.043,Vincent McEveety,Male
tt0081439,49375,Rough Cut,PG,Adventure,112,1980-06-19,David Merrick Productions,16656125,14000000,5.706,34,4.26,Don Siegel,Male
tt0080736,8738,The Final Countdown,PG,War,103,1980-01-31,Bryna Productions,16647800,12000000,6.6,551,25.041,Don Taylor,Male
tt0080907,5922,The Hunter,PG,Action,93,1980-08-01,Paramount,16274150,NA,5.951,122,9.597,Buzz Kulik,Male
tt0080863,44004,Hero at Large,PG,Action,98,1980-02-08,Kings Road Entertainment,15934737,NA,6.2,36,3.356,Martin Davidson,Male
tt0081071,14729,The Long Riders,R,Western,99,1980-05-16,United Artists,15795189,10000000,6.7,227,15.235,Walter Hill,Male
tt0080934,7988,The Island,R,Thriller,114,1980-06-13,Universal Pictures,15700000,22000000,5.192,78,8.913,Michael Ritchie,Male
tt0080739,124210,First Family,R,Comedy,97,1980-12-25,F.F. Associates,15198912,NA,3,5,1.673,Buck Henry,Male
tt0081383,36599,Prom Night,R,Horror,92,1980-07-18,Simcom Limited,14796236,1500000,5.7,391,17.745,Paul Lynch,Male
tt0081249,26200,The Nude Bomb,PG,Action,94,1980-05-09,Universal Pictures,14662035,NA,5.6,70,7.668,Clive Donner,Male
tt0081268,38147,"Oh, God! Book II",PG,Fantasy,94,1980-10-03,Warner Bros. Pictures,14504277,NA,5.145,38,4.833,Gilbert Cates,Male
tt0080556,42158,The Competition,PG,Drama,123,1980-12-03,Rastar Productions,14287755,NA,6.1,17,2.828,Joel Oliansky,NA
tt0081751,33076,Wholly Moses,PG,Comedy,103,1980-06-13,Columbia Pictures,14155617,NA,4.8,32,4.079,Gary Weis,Male
tt0058331,433,Mary Poppins,G,Comedy,139,1964-12-17,Walt Disney Productions,103100000,4650000,7.574,4446,31.347,Robert Stevenson,Male
tt0081032,75891,The Last Married Couple in America,R,Comedy,103,1980-04-03,Universal Pictures,12835544,NA,4.364,11,3.067,Gilbert Cates,Male
tt0081698,14475,Used Cars,R,Comedy,113,1980-07-11,Columbia Pictures,11715321,8000000,6.358,226,16.074,Robert Zemeckis,Male
tt0081031,35101,The Last Flight of Noah's Ark,G,Adventure,97,1980-06-24,Walt Disney Productions,11000000,NA,5.6,49,5.194,Charles Jarrott,Male
tt0081163,6028,The Mirror Crack'd,PG,Crime,105,1980-09-19,G.W. Films,11000000,NA,6.163,187,15.163,Guy Hamilton,Male
tt0080731,3486,The Fiendish Plot of Dr. Fu Manchu,PG,Comedy,108,1980-08-08,Playboy Enterprises,10700000,NA,4.903,31,5.765,Piers Haggard,Male
tt0081554,11337,Stardust Memories,PG,Comedy,89,1980-09-26,Jack Rollins & Charles H. Joffe Productions,10389003,10000000,6.99,393,11.275,Woody Allen,Male
tt0080881,21879,The Hollywood Knights,R,Comedy,91,1980-05-18,Polygram Pictures,10000000,2500000,6,49,7.78,Floyd Mutrux,Male
tt0081485,41034,Serial,R,Comedy,90,1980-03-28,Paramount,9870727,NA,5.7,12,3.188,Bill Persky,Male
tt0081534,16633,Somewhere in Time,PG,Drama,103,1980-10-02,Universal Pictures,9709597,5100000,7.509,527,16.453,Jeannot Szwarc,Male
tt0079285,19761,Saturn 3,R,Science Fiction,87,1980-02-15,Transcontinental Film Productions (London),9000000,NA,5.284,176,17.303,Stanley Donen,Male
tt0081656,130917,Tribute,PG,Comedy,121,1980-12-15,The Turman-Foster Company,4000000,8000000,5.6,7,3.045,Bob Clark,Male
tt0080754,31603,The Formula,NA,Thriller,117,1980-12-19,CIP Filmproduktion GmbH,8894289,13200000,5.5,39,5.401,John G. Avildsen,Male
tt0079501,9659,Mad Max,R,Adventure,91,1979-04-12,Kennedy Miller Productions,100000000,350000,6.688,4033,53.583,George Miller,Male
tt0080436,19267,The Big Brawl,R,Action,95,1980-08-18,Orange Sky Golden Harvest,8527743,6000000,6,159,14.039,Robert Clouse,Male
tt0080402,39176,The Awakening,R,Horror,105,1980-07-09,Orion Pictures,8415112,NA,5.5,72,7.714,Mike Newell,Male
tt0080724,38922,Fatso,PG,Comedy,93,1980-02-01,Brooksfilms,7653061,NA,5.833,33,2.149,Anne Bancroft,Female
tt0080895,119617,How to Beat the High Cost of Living,PG,Comedy,105,1980-07-11,Stage III Productions,7500000,NA,5.3,25,6.648,Robert Scheerer,Male
tt0080756,32020,Foxes,R,Drama,106,1980-02-29,Casablanca Filmworks,4400000,NA,5.933,84,9.129,Adrian Lyne,Male
tt0080437,16121,The Big Red One,R,Drama,113,1980-01-22,Lorimar Productions,7206220,4500000,6.756,275,11.289,Samuel Fuller,Male
tt0081568,42160,The Stunt Man,R,Action,131,1980-06-27,20th Century Fox,7063886,NA,6.655,126,11.163,Richard Rush,Male
tt0081748,13005,Where the Buffalo Roam,R,Comedy,99,1980-04-25,Universal Pictures,6659377,NA,5.928,152,7.614,Art Linson,Male
tt0080808,83802,The Gong Show Movie,R,Comedy,89,1980-05-23,Chuck Barris Productions,6621520,NA,4.042,12,1.03,Chuck Barris,Male
tt0081184,30924,Motel Hell,R,Comedy,102,1980-08-14,Camp Hill,6342668,3000000,5.792,224,9.972,Kevin Connor,Male
tt0081063,47876,Little Miss Marker,PG,Comedy,103,1980-03-21,Universal Pictures,6321392,NA,6.5,45,4.43,Walter Bernstein,Male
tt0081269,26179,Oh Heavenly Dog,PG,Comedy,103,1980-07-11,Mulberry Square Productions,6216067,NA,5.583,60,4.58,Joe Camp,Male
tt0080634,27059,Divine Madness,R,Documentary,95,1980-09-26,The Ladd Company,5318098,NA,6.5,15,1.969,Michael Ritchie,Male
tt0080917,112739,In God We Tru$t,PG,Comedy,97,1980-09-26,Universal Pictures,5215015,NA,6.074,27,1.933,Marty Feldman,Male
tt0080850,65262,He Knows You're Alone,R,Horror,94,1980-08-29,Metro-Goldwyn-Mayer,4900000,300000,5.1,65,7.753,Armand Mastroianni,Male
tt0080550,95324,Coast to Coast,PG,Comedy,95,1980-10-03,Paramount,4500000,NA,4.286,7,1.24,Joseph Sargent,Male
tt0081150,38772,Melvin and Howard,R,Comedy,95,1980-09-19,Universal Pictures,4309490,NA,6.347,59,8.805,Jonathan Demme,Male
tt0081433,21024,Roadie,PG,Comedy,106,1980-06-13,United Artists,4226370,1002263,6.174,23,1.85,Alan Rudolph,Male
tt0080798,10889,Gloria,PG,Crime,123,1980-10-01,Columbia Pictures,4059673,NA,6.837,199,12.14,John Cassavetes,Male
tt0080979,11953,影武者,PG,Action,180,1980-04-26,TOHO,4000000,6000000,7.805,597,23.822,Akira Kurosawa,Male
tt0081414,98864,Resurrection,PG,Drama,103,1980-09-26,Universal Pictures,3910019,NA,6.6,38,2.783,Daniel Petrie,Male
tt0080868,48949,Hide in Plain Sight,PG,Drama,92,1980-03-21,Metro-Goldwyn-Mayer,3806930,NA,5.3,15,1.84,James Caan,Male
tt0080833,28354,Guyana: Crime of the Century,R,Drama,107,1979-09-20,Re-al productions International,3798102,NA,4.808,13,2.687,René Cardona Jr.,Male
tt0081747,47942,When Time Ran Out...,PG,Action,121,1980-03-28,International Cinema,3763988,20000000,5.3,60,10.306,James Goldstone,Male
tt0080855,10935,Heaven's Gate,R,Drama,217,1980-11-19,Partisan Productions,3484331,44000000,6.8,329,17.323,Michael Cimino,Male
tt0081809,390253,ffolkes,PG,Action,100,1980-02-18,Universal Pictures,2993772,NA,6.183,90,10.113,Andrew V. McLaglen,Male
tt0081159,17971,Midnight Madness,PG,Comedy,112,1980-02-08,Walt Disney Productions,2900000,NA,5.6,55,6.434,Michael Nankin,Male
tt0081080,242758,Loving Couples,PG,Comedy,97,1980-10-24,Time Life Films,2806659,NA,4.6,13,4.412,Jack Smight,Male
tt0080913,42159,The Idolmaker,PG,Drama,117,1980-11-14,Kirkwood,2625716,NA,5.639,18,3.479,Taylor Hackford,Male
tt0080442,75808,The Black Marble,PG,Comedy,110,1980-03-07,NA,2500000,NA,5.1,13,1.754,Harold Becker,Male
tt0080790,97415,Gilda Live,R,Comedy,96,1980-03-28,NA,2261507,NA,6.625,8,1.697,Mike Nichols,Male
tt0081759,83857,Windows,R,Horror,96,1980-01-18,Mike Lobell Productions,2128898,NA,5.2,22,2.864,Gordon Willis,Male
tt0080975,184799,Just Tell Me What You Want,R,Comedy,112,1980-01-18,Warner Bros. Pictures,2086905,NA,5,10,2.316,Sidney Lumet,Male
tt0080461,31112,"Bon Voyage, Charlie Brown (and Don't Come Back!)",G,Family,75,1980-05-30,Bill Melendez Productions,2013193,NA,6.351,87,10.19,Phil Roman,Male
tt0080500,32027,Carny,R,Drama,107,1980-05-23,Lorimar Productions,1817720,NA,6.672,32,4.273,Robert Kaylor,NA
tt0081753,267444,Why Would I Lie?,PG,Comedy,105,1980-08-10,Metro-Goldwyn-Mayer,1175855,4500000,6,1,1.26,Larry Peerce,Male
tt0081235,163627,Nijinsky,R,Drama,129,1980-03-20,Hera Productions,1047454,NA,5.036,14,3.166,Herbert Ross,Male
tt0080854,190173,Heart Beat,R,Drama,110,1980-04-25,Orion Pictures,954029,NA,5.667,15,0.943,John Byrum,Male
tt0081280,42157,One Trick Pony,R,Drama,98,1980-10-03,Warner Bros. Pictures,843215,NA,5.9,7,2.778,Robert M. Young,Male
tt0081625,99796,"Those Lips, Those Eyes",R,Comedy,105,1980-08-15,Herb Jaffe,804713,NA,3,2,2.006,Michael Pressman,Male
tt0081528,104659,A Small Circle of Friends,R,Drama,113,1980-03-12,NA,766760,NA,6,1,1.496,Rob Cohen,Male
tt0081044,394470,Leo and Loree,PG,Romance,97,1980-01-04,NA,517988,NA,0,0,1.18,Jerry Paris,Male
tt0081573,8536,Superman II,PG,Science Fiction,127,1980-12-04,Dovemead Films,190458706,54000000,6.732,2133,26.652,Richard Lester,Male
tt0082971,85,Raiders of the Lost Ark,PG,Adventure,115,1981-06-12,Paramount,389925971,18000000,7.926,11835,66.088,Steven Spielberg,Male
tt0082846,11816,On Golden Pond,PG,Drama,109,1981-12-04,Universal Pictures,119285432,15000000,7.263,427,15.125,Mark Rydell,Male
tt0082031,13665,Arthur,PG,Comedy,97,1981-07-17,Orion Pictures,95461682,7000000,6.5,389,17.102,Steve Gordon,Male
tt0083131,10890,Stripes,R,Action,106,1981-06-26,Columbia Pictures,85300000,10000000,6.553,842,19.312,Ivan Reitman,Male
tt0082136,11286,The Cannonball Run,PG,Action,95,1981-06-19,Albert S. Ruddy Productions,72200000,18000000,6.128,576,24.002,Hal Needham,Male
tt0082158,9443,Chariots of Fire,PG,Drama,124,1981-05-15,Enigma Productions,58972904,5500000,6.8,839,18.556,Hugh Hudson,Male
tt0082398,699,For Your Eyes Only,PG,Adventure,128,1981-06-24,United Artists,187412802,28000000,6.524,1726,30.872,John Glen,Male
tt0082405,25113,The Four Seasons,PG,Comedy,107,1981-05-22,Universal Pictures,50427646,NA,6.2,46,6.96,Alan Alda,Male
tt0081633,36819,Time Bandits,PG,Family,116,1981-07-13,HandMade Films,42365581,5000000,6.61,919,22.887,Terry Gilliam,Male
tt0082186,10323,Clash of the Titans,PG,Adventure,118,1981-06-12,Peerford Ltd.,41092328,12000000,6.9,703,33.63,Desmond Davis,Male
tt0081974,19429,Absence of Malice,PG,Drama,116,1981-11-19,Mirage Enterprises,40716963,12000000,6.602,187,11.845,Sydney Pollack,Male
tt0082979,18254,Reds,PG,Drama,195,1981-12-25,JRS Productions,40382659,35000000,6.901,308,11.128,Warren Beatty,Male
tt0082406,10948,The Fox and the Hound,G,Adventure,82,1981-07-10,Walt Disney Productions,29800000,12000000,7.1,3050,36.322,Ted Berman,Male
tt0083170,26325,Tarzan the Ape Man,Approved,Action,107,1981-08-07,Metro-Goldwyn-Mayer,36565280,NA,4.11,91,15.363,John Derek,Male
tt0083169,10627,Taps,PG,War,126,1981-12-20,20th Century Fox,35900000,14000000,6.783,249,19.348,Harold Becker,Male
tt0083064,14664,Sharky's Machine,R,Crime,122,1981-12-18,Deliverance Productions,35610100,17500000,6.045,89,9.661,Burt Reynolds,Male
tt0082348,11527,Excalibur,PG,Adventure,141,1981-04-10,Orion Pictures,35000000,11000000,6.958,921,22.692,John Boorman,Male
tt0082329,19114,Endless Love,R,Romance,116,1981-07-17,Universal Pictures,32492674,NA,5.5,192,36.021,Franco Zeffirelli,Male
tt0082517,10156,History of the World: Part I,R,Comedy,92,1981-06-12,Brooksfilms,31672907,11000000,6.791,748,19.332,Mel Brooks,Male
tt0082121,31361,Bustin' Loose,R,Comedy,94,1981-05-22,Universal Pictures,31300000,11000000,5.9,47,5.707,Oz Scott,Male
tt0082474,14900,The Great Muppet Caper,G,Family,98,1981-06-26,ITC Entertainment,31200000,14000000,6.844,276,12.547,Jim Henson,Male
tt0082010,814,An American Werewolf in London,R,Comedy,97,1981-08-21,American Werewolf Inc.,31973249,10000000,7.384,2230,33.393,John Landis,Male
tt0082801,19507,Neighbors,R,Comedy,95,1981-12-18,Columbia Pictures,29916207,8500000,5.654,133,9.794,John G. Avildsen,Male
tt0082402,23668,"Fort Apache, the Bronx",R,Crime,125,1981-02-06,The Producer Circle Co.,65200000,10000000,6.515,100,8.614,Daniel Petrie,Male
tt0042332,11224,Cinderella,G,Family,74,1950-02-22,Walt Disney Productions,263600000,2900000,7.042,6398,97.628,Hamilton Luske,Male
tt0082416,12537,The French Lieutenant's Woman,R,Drama,124,1981-08-28,Juniper Films,2689068,NA,6.43,187,14.804,Karel Reisz,Male
tt0082948,41280,Private Lessons,R,Comedy,87,1981-08-21,Jensen Farley Pictures,26279000,2800000,5.709,103,23.202,Alan Myerson,Male
tt0082763,16471,Modern Problems,PG,Comedy,89,1981-12-25,20th Century Fox,26154211,8000000,5.419,80,7.42,Ken Shapiro,Male
tt0082495,11281,Halloween II,R,Horror,92,1981-10-30,Universal Pictures,25500000,2500000,6.5,1887,23.698,Rick Rosenthal,Male
tt0082853,42146,Only When I Laugh,R,Comedy,120,1981-09-25,Columbia Pictures,25524778,NA,5.8,15,2.228,Glenn Jordan,Male
tt0082340,1103,Escape from New York,R,Science Fiction,99,1981-05-23,AVCO Embassy Pictures,50244700,6000000,7.1,2912,31.952,John Carpenter,Male
tt0082089,14412,Body Heat,R,Crime,113,1981-08-28,The Ladd Company,24058838,9000000,7.007,542,27.244,Lawrence Kasdan,Male
tt0082449,24634,Ghost Story,R,Horror,110,1981-12-18,Universal Pictures,23371905,NA,6.007,136,12.609,John Irvin,Male
tt0082418,9725,Friday the 13th Part 2,R,Horror,86,1981-05-01,Paramount,21700000,1250000,6.2,1534,33.606,Steve Miner,Male
tt0082377,10768,The Final Conflict,R,Horror,108,1981-03-20,20th Century Fox,20471382,5000000,5.854,512,19.685,Graham Baker,Male
tt0082558,12472,The Incredible Shrinking Woman,PG,Comedy,88,1981-01-30,Universal Pictures,20259961,NA,5.239,94,8.16,Joel Schumacher,Male
tt0082766,15660,Mommie Dearest,R,Drama,128,1981-09-16,Paramount,5000000,19032261,6.4,187,12.479,Frank Perry,Male
tt0082886,54660,Paternity,PG,Comedy,94,1981-10-02,Paramount,18838812,9000000,5.2,12,1.432,David Steinberg,Male
tt0083254,47941,Under the Rainbow,PG,Comedy,98,1981-07-31,Orion Pictures,2297493,20000000,5.185,27,3.248,Steve Rash,Male
tt0082533,11298,The Howling,R,Horror,91,1981-01-21,AVCO Embassy Pictures,17985893,1000000,6.577,699,23.112,Joe Dante,Male
tt0082351,10863,Eye of the Needle,R,Drama,108,1981-07-24,Kings Road Entertainment,18000000,NA,6.6,198,12.837,Richard Marquand,Male
tt0083163,42371,Take This Job and Shove It,PG,Comedy,100,1981-04-24,Cinema Group Ventures,17569027,NA,5.281,16,1.805,Gus Trikonis,Male
tt0082869,10540,Outland,R,Science Fiction,109,1981-05-22,The Ladd Company,17374595,18000000,6.4,559,16.87,Peter Hyams,Male
tt0082263,40866,The Devil and Max Devlin,PG,Fantasy,96,1981-03-06,Walt Disney Productions,16000000,NA,5.792,36,2.795,Steven Hilliard Stern,Male
tt0082146,18905,Caveman,PG,Comedy,91,1981-04-17,The Turman-Foster Company,15965324,NA,6.6,147,16.97,Carl Gottlieb,Male
tt0082200,26560,Continental Divide,PG,Comedy,103,1981-09-18,Universal Pictures,15578237,NA,5.995,104,9.705,Michael Apted,Male
tt0082816,75596,The Night the Lights Went Out in Georgia,PG,Drama,112,1981-06-05,Viacom Enterprises,14923752,NA,6.042,12,1.953,Ronald F. Maxwell,Male
tt0082970,25566,Ragtime,PG,Drama,155,1981-11-20,Paramount,14920781,NA,7.027,148,11.208,Miloš Forman,Male
tt0082817,21610,Nighthawks,R,Action,99,1981-03-17,Martin Poll Productions,19905359,5000000,6.4,387,16.2,Bruce Malmuth,Male
tt0083015,27225,S.O.B.,R,Comedy,121,1981-07-01,Paramount,14867086,NA,5.898,83,9.318,Blake Edwards,Male
tt0082992,109962,Rich and Famous,R,Drama,115,1981-09-23,Metro-Goldwyn-Mayer,5100000,11500000,5.7,30,5.987,George Cukor,Male
tt0081455,9538,Scanners,R,Science Fiction,103,1981-01-14,Canadian Film Development Corporation,14225876,4100000,6.7,1105,13.527,David Cronenberg,Male
tt0082288,848,Dragonslayer,PG,Fantasy,108,1981-06-26,Paramount,14110013,18000000,6.4,246,18.367,Matthew Robbins,Male
tt0083232,32077,True Confessions,R,Crime,108,1981-09-25,Winkler Films,12850276,NA,6,138,11.452,Ulu Grosbard,Male
tt0080388,23954,Atlantic City,R,Crime,104,1980-09-03,Canadian Film Development Corporation,12729675,7200000,6.824,240,14.679,Louis Malle,Male
tt0082648,38665,The Legend of the Lone Ranger,PG,Action,98,1981-08-20,ITC Entertainment,2945600,18000000,5.1,38,7.019,William A. Fraker,Male
tt0082382,85058,First Monday in October,R,Comedy,98,1981-08-21,Paramount,12480249,NA,6.6,18,5.222,Ronald Neame,Male
tt0082934,11027,The Postman Always Rings Twice,R,Crime,122,1981-03-20,CIP Filmproduktion GmbH,12376625,12000000,6.5,461,18.112,Bob Rafelson,Male
tt0082085,11644,Blow Out,R,Thriller,108,1981-07-24,Cinema 77,12000000,18000000,7.351,1307,20.421,Brian De Palma,Male
tt0082042,61653,Back Roads,R,Comedy,94,1981-03-13,CBS Theatrical Films,11800000,NA,5.795,22,5.289,Martin Ritt,Male
tt0083190,11524,Thief,R,Crime,123,1981-03-27,Mann/Caan Productions,11492915,5500000,7.17,601,16.555,Michael Mann,Male
tt0083284,17360,Escape to Victory,PG,Drama,116,1981-06-17,Paramount,27453418,10000000,6.9,847,23.308,John Huston,Male
tt0083006,47888,Rollover,R,Drama,116,1981-10-11,IPC Films,10217873,NA,5.052,23,4.621,Alan J. Pakula,Male
tt0083336,10725,Wolfen,R,Horror,115,1981-07-24,King-Hitzig Productions,10626725,17000000,5.9,198,10.604,Michael Wadleigh,Male
tt0082138,53922,Carbon Copy,PG,Comedy,92,1981-08-06,First City Features Ltd.,9566593,6000000,5.7,48,5.716,Michael Schultz,Male
tt0082894,17450,Pennies from Heaven,R,Drama,108,1981-12-11,Hera Productions,9171289,22000000,6,83,11.368,Herbert Ross,Male
tt0082245,33016,Deadly Blessing,R,Horror,104,1981-08-14,United Artists,8279042,2500000,5.6,160,9.553,Wes Craven,Male
tt0083326,31695,Whose Life Is It Anyway?,R,Drama,119,1981-12-02,SLM Production Group,6100000,11500000,7.1,42,5.092,John Badham,Male
tt0082945,32047,Prince of the City,R,Drama,167,1981-08-19,Orion Pictures,8124257,8600000,7.04,139,8.367,Sidney Lumet,Male
tt0082427,13555,The Funhouse,R,Horror,96,1981-03-13,Mace Neufeld Productions,7886857,NA,5.857,354,16.404,Tobe Hooper,Male
tt0082111,36133,Buddy Buddy,R,Comedy,96,1981-04-02,Metro-Goldwyn-Mayer,7258543,10000000,6.3,89,5.406,Billy Wilder,Male
tt0080489,11684,La Cage aux folles II,R,Comedy,101,1980-12-10,Da Ma Produzione,6950125,NA,6,100,12.483,Édouard Molinaro,Male
tt0081964,30709,...All the Marbles,R,Comedy,113,1981-03-01,Metro-Goldwyn-Mayer,6468195,NA,6.315,46,6.324,Robert Aldrich,Male
tt0082353,31679,Eyewitness,R,Thriller,103,1981-02-13,20th Century Fox,4500000,8500000,5.592,98,8.393,Peter Yates,Male
tt0082432,11646,Gallipoli,PG,War,112,1981-08-13,R & R Films,11700000,3000000,7.044,440,10.736,Peter Weir,Male
tt0082782,39874,My Bloody Valentine,R,Horror,90,1981-02-11,Secret Films,5672031,2200000,6.468,433,21.387,George Mihalka,Male
tt0082457,75963,Going Ape!,PG,Comedy,87,1981-04-10,City Film,5504218,NA,4.2,13,3.565,Jeremy Joe Kronsberg,Male
tt0080641,20681,The Dogs of War,R,Thriller,118,1980-12-17,Juniper Films,5484132,NA,5.746,124,13.133,John Irvin,Male
tt0083133,21515,Student Bodies,R,Comedy,86,1981-08-07,Paramount,5200000,NA,5.4,90,9.635,Mickey Rose,Male
tt0081738,21970,The Watcher in the Woods,PG,Fantasy,83,1980-04-17,Walt Disney Productions,5000000,9000000,5.988,128,8.721,John Hough,Male
tt0082001,140413,All Night Long,R,Comedy,87,1981-03-06,Universal Pictures,10000000,NA,5.1,26,4.899,Jean-Claude Tramont,NA
tt0082958,45226,The Pursuit of D.B. Cooper,PG,Adventure,100,1981-11-13,Universal Pictures,3702028,NA,5.481,27,5.851,Roger Spottiswoode,Male
tt0083365,76397,Zoot Suit,R,Drama,103,1981-10-02,Universal Pictures,3256082,NA,6.324,17,4.344,Luis Valdez,Male
tt0082362,74899,The Fan,R,Drama,95,1981-05-15,Paramount,3100000,10000000,5.894,47,5.567,Ed Bianchi,Male
tt0080610,1716,Le Dernier Métro,PG,Drama,131,1980-09-17,Les Films du Carrosse,3007436,NA,7.236,454,18.596,François Truffaut,Male
tt0082440,95093,Gas,R,Comedy,94,1981-07-24,Canadian Film Development Corporation,2869425,NA,4.75,4,0.881,Les Rose,NA
tt0082764,63443,Modern Romance,R,Comedy,93,1981-03-13,Columbia Pictures,2863642,NA,6.868,72,7.214,Albert Brooks,Male
tt0082497,42149,The Hand,R,Horror,104,1981-04-24,Warner Bros. Pictures,566736,6500000,6,127,10.244,Oliver Stone,Male
tt0082507,73247,Heartbeeps,PG,Comedy,79,1981-12-18,Universal Pictures,2154696,12000000,3.974,19,2.682,Allan Arkush,Male
tt0083193,109264,This Is Elvis,PG,Drama,110,1981-04-03,Warner Bros. Pictures,2028612,5000000,6.964,28,3.023,Andrew Solt,Male
tt0083113,47890,Sphinx,PG,Adventure,118,1981-02-11,Orion Pictures,2022771,14000000,5.75,16,4.558,Franklin J. Schaffner,Male
